Spis_PAOR_545,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAOR_548,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAOR_550,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAOR_551,PAOR_FL1D,35.11319321,35.34699863,35.80585088,36.03380208,30.87258333,0.060284827,35.82873485,33.57088273,0.718098216,26.72274514,27.00619091,28.62134166,31.00679572,22.46887201,0.17503674,29.8136028,23.23438345,2.261262277,0.017290841,0.01622534,0.007335291,0.010102525,22831.19677,22927.65147,22959.63012,23054.35717,22345.88218,23041.93663,22373.45734,221.8722166,0.095649197,0.022703185,0.019924536,0.93478736,0.013255714,0.60300461,0.014224374,0.223520181,7.705051299,8.529079799,18.48752914,15.15654022,0.69696578,4.881461136,15.40017348,15.77828265,18.13237509,23.6854923,3.408779355,22.9551488,3.510039656,5.648519592,8.052242325,8.054897623,8.022975191,8.10303171,8.016430585,8.093375839,8.021971553,0.024969778,2225.363485,2225.584482,2230.928792,2275.318448,2188.246299,2249.448831,2193.481889,18.87833761,0.202733439,0.127896359,0.79143353,0.50994326,0.060771865,0.166306158,1.299310113
Spis_PAPE_528,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_529,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_530,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_531,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_532,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_533,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_535,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_538,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_539,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_540,PAPE_FR1D,35.1195955,35.34738734,35.77823725,36.03267111,31.15993256,0.063678871,35.78820452,33.65895029,0.674411305,26.71773304,27.01060616,28.51354324,30.84847666,22.45609203,0.167808932,29.76555959,23.25735508,2.242365678,0.066148988,0.055780712,0.012450847,0.046554401,22795.55457,22798.57691,22773.43975,23196.01589,22418.50053,23059.86434,22422.50202,209.3254762,0.0800165,0.034046434,0.017877568,0.68037913,0.012787321,0.281727505,0.017948883,0.143184893,5.409925626,4.172902856,17.85583993,13.53968651,0.240498322,4.678342255,13.62274481,14.55374974,16.1741358,26.82939518,3.626750317,23.1864978,4.315267868,6.168550675,8.061262661,8.054357177,8.054357177,8.110953099,8.023398127,8.099023358,8.02680125,0.022229452,2220.535893,2222.764385,2228.342938,2275.879962,2194.478334,2243.242108,2196.881152,18.05158261,0.315600807,0.272628198,0.830508841,0.633290285,0.110453865,0.170576936,10.2872435
Spis_PAPE_541,PAPE_BA1D,35.12579779,35.34918747,35.7943918,36.17067863,31.4062796,0.082658305,35.83348021,33.61152781,0.693480147,26.70440096,27.01935857,28.56610197,30.84874977,22.42618734,0.184962457,29.79140415,23.21857181,2.265160227,0.0374678,0.037819574,0.005185253,0.023617263,22799.4831,22904.71979,22333.30407,23144.36582,22224.41965,23083.3482,22291.39694,275.1648711,0.04816532,0.028940472,0.028940472,0.368622212,0.012501925,0.12836888,0.015637845,0.071686482,9.19591336,9.360709067,17.51803791,15.62547731,2.002538696,4.973930052,15.08957088,16.24437604,16.34488178,21.84652123,6.17596546,19.1960517,8.325421321,3.816404055,8.064061503,8.061796071,8.09431635,8.108281352,8.006157304,8.100138986,8.026012776,0.025408059,2225.862974,2223.701377,2229.135677,2275.902363,2179.97342,2267.545594,2198.454112,22.61701758,0.222761058,0.228197766,0.484805698,0.459701543,0.077092536,0.118479888,1.307423558
Spis_PAPE_542,PAPE_BA1D,35.12579779,35.34918747,35.7943918,36.17067863,31.4062796,0.082658305,35.83348021,33.61152781,0.693480147,26.70440096,27.01935857,28.56610197,30.84874977,22.42618734,0.184962457,29.79140415,23.21857181,2.265160227,0.0374678,0.037819574,0.005185253,0.023617263,22799.4831,22904.71979,22333.30407,23144.36582,22224.41965,23083.3482,22291.39694,275.1648711,0.04816532,0.028940472,0.028940472,0.368622212,0.012501925,0.12836888,0.015637845,0.071686482,9.19591336,9.360709067,17.51803791,15.62547731,2.002538696,4.973930052,15.08957088,16.24437604,16.34488178,21.84652123,6.17596546,19.1960517,8.325421321,3.816404055,8.064061503,8.061796071,8.09431635,8.108281352,8.006157304,8.100138986,8.026012776,0.025408059,2225.862974,2223.701377,2229.135677,2275.902363,2179.97342,2267.545594,2198.454112,22.61701758,0.222761058,0.228197766,0.484805698,0.459701543,0.077092536,0.118479888,1.307423558
Spis_PAPE_543,PAPE_BA1D,35.12579779,35.34918747,35.7943918,36.17067863,31.4062796,0.082658305,35.83348021,33.61152781,0.693480147,26.70440096,27.01935857,28.56610197,30.84874977,22.42618734,0.184962457,29.79140415,23.21857181,2.265160227,0.0374678,0.037819574,0.005185253,0.023617263,22799.4831,22904.71979,22333.30407,23144.36582,22224.41965,23083.3482,22291.39694,275.1648711,0.04816532,0.028940472,0.028940472,0.368622212,0.012501925,0.12836888,0.015637845,0.071686482,9.19591336,9.360709067,17.51803791,15.62547731,2.002538696,4.973930052,15.08957088,16.24437604,16.34488178,21.84652123,6.17596546,19.1960517,8.325421321,3.816404055,8.064061503,8.061796071,8.09431635,8.108281352,8.006157304,8.100138986,8.026012776,0.025408059,2225.862974,2223.701377,2229.135677,2275.902363,2179.97342,2267.545594,2198.454112,22.61701758,0.222761058,0.228197766,0.484805698,0.459701543,0.077092536,0.118479888,1.307423558
Spis_PAPE_558,PAPE_BA2S,35.04233423,35.33408359,35.78284064,36.08057451,29.76350004,0.117889043,35.80056167,33.15646352,0.832900475,27.0099795,27.32656112,28.55018777,31.78042749,22.43942534,0.310560268,30.31077649,23.31851062,2.371102349,0.068695194,0.062268258,0.003208197,0.041837632,22651.97629,22613.02109,22404.59338,23306.08084,22088.56375,23104.22544,22300.32112,287.4850511,0.080421637,0.050031629,0.104791013,0.304081416,0.014406023,0.243591847,0.018073608,0.0759623,4.868322709,3.25444235,20.77686743,14.83126142,0.247047678,5.049604819,11.61609727,12.2485754,7.104557445,23.3183049,4.066575472,18.82465923,4.957253927,4.726207487,8.064305527,8.065587275,8.084742911,8.11285811,8.027355311,8.103052074,8.033718834,0.023710895,2205.443261,2206.494544,2165.483885,2255.959496,2143.976782,2250.176401,2165.699623,26.3437038,0.351031417,0.27807601,0.791819648,0.756636652,0.122748095,0.198534412,1.564702033
Spis_PAPE_562,PAPE_BA2S,35.04233423,35.33408359,35.78284064,36.08057451,29.76350004,0.117889043,35.80056167,33.15646352,0.832900475,27.0099795,27.32656112,28.55018777,31.78042749,22.43942534,0.310560268,30.31077649,23.31851062,2.371102349,0.068695194,0.062268258,0.003208197,0.041837632,22651.97629,22613.02109,22404.59338,23306.08084,22088.56375,23104.22544,22300.32112,287.4850511,0.080421637,0.050031629,0.104791013,0.304081416,0.014406023,0.243591847,0.018073608,0.0759623,4.868322709,3.25444235,20.77686743,14.83126142,0.247047678,5.049604819,11.61609727,12.2485754,7.104557445,23.3183049,4.066575472,18.82465923,4.957253927,4.726207487,8.064305527,8.065587275,8.084742911,8.11285811,8.027355311,8.103052074,8.033718834,0.023710895,2205.443261,2206.494544,2165.483885,2255.959496,2143.976782,2250.176401,2165.699623,26.3437038,0.351031417,0.27807601,0.791819648,0.756636652,0.122748095,0.198534412,1.564702033
Spis_PAPE_564,PAPE_BA2S,35.04233423,35.33408359,35.78284064,36.08057451,29.76350004,0.117889043,35.80056167,33.15646352,0.832900475,27.0099795,27.32656112,28.55018777,31.78042749,22.43942534,0.310560268,30.31077649,23.31851062,2.371102349,0.068695194,0.062268258,0.003208197,0.041837632,22651.97629,22613.02109,22404.59338,23306.08084,22088.56375,23104.22544,22300.32112,287.4850511,0.080421637,0.050031629,0.104791013,0.304081416,0.014406023,0.243591847,0.018073608,0.0759623,4.868322709,3.25444235,20.77686743,14.83126142,0.247047678,5.049604819,11.61609727,12.2485754,7.104557445,23.3183049,4.066575472,18.82465923,4.957253927,4.726207487,8.064305527,8.065587275,8.084742911,8.11285811,8.027355311,8.103052074,8.033718834,0.023710895,2205.443261,2206.494544,2165.483885,2255.959496,2143.976782,2250.176401,2165.699623,26.3437038,0.351031417,0.27807601,0.791819648,0.756636652,0.122748095,0.198534412,1.564702033
Spis_PAPE_566,PAPE_BA2D,35.12611281,35.34785388,35.7840187,36.11366108,31.31025022,0.086228381,35.81449013,33.64681175,0.678169116,26.70623052,27.01344478,28.51849705,30.8483376,22.44092912,0.200043347,29.77934425,23.23476322,2.251544131,0.054890832,0.051582304,0.010093761,0.03144084,22861.41828,22947.07244,22719.62922,23268.75667,22322.76516,23196.45263,22336.35495,259.7060467,0.100305604,0.03949064,0.233346987,0.760189503,0.010831977,0.384346766,0.015042407,0.166599344,6.057402571,5.356078267,22.95617959,19.94769632,0.075362518,6.052711671,12.80816852,12.5298379,3.704344772,24.36265529,3.553693038,23.57473958,3.635869301,6.144030818,8.057821814,8.053258395,8.014491535,8.110098127,8.014491535,8.104597512,8.016282999,0.02762736,2215.94323,2216.069374,2188.888918,2270.379193,2166.271695,2265.531699,2180.342414,26.03409166,0.353171439,0.375797152,0.770749744,0.738346492,0.0769507,0.217771636,1.564702033